2.298438326794893516e-01
2.632709180832558116e-01
2.341760747406789189e-01
2.262621806479902520e-01
2.420750452943621900e-01
2.359997054658025395e-01
2.447452079094092348e-01
2.291168203433257833e-01
2.159110164018981926e-01
2.144143566446969074e-01
