2.601096775630225011e-01
2.787895112323569013e-01
2.608225773089016264e-01
2.718304271709233166e-01
2.671983887250228840e-01
2.872822935781136899e-01
2.332569998068599049e-01
2.601506317018674741e-01
2.660373730218447696e-01
2.504356828016517933e-01
