Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
108.0,1.0,0.6962082122950226,0.6962082122950226,0.6962082122950226,0.0,13451.532797
108.0,3.0,0.6430036459599324,0.7070490840817077,0.668159524987689,0.027891635689747236,13866.651241
108.0,1.0,0.6401820124757771,0.6401820124757771,0.6401820124757771,0.0,12112.757077
