Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,5.0,0.10962423556898786,0.4439098913941256,0.2391195501874604,0.15600944169340142,6243.770477
100.0,13.0,0.04374615645756625,0.44226737637969954,0.26426086937547927,0.1315370078375334,6287.038188
100.0,17.0,0.08960164220777078,0.6151243982261536,0.3351964861268935,0.1445901573204892,5615.19166
