1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02
5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02,5.125000000000000389e-02
9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02,9.249999999999999889e-02
1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01,1.337500000000000078e-01
1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01,1.750000000000000167e-01
2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01,2.162500000000000255e-01
2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01,2.575000000000000067e-01
2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01,2.987500000000000155e-01
3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01,3.400000000000000244e-01
3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01,3.812500000000000333e-01
