1.235569615000000113e+03
1.074258370999999897e+03
1.069218824999999924e+03
1.073800216999999975e+03
1.098596935000000030e+03
1.109850212999999940e+03
1.099033517999999958e+03
1.093313515999999936e+03
1.102519260999999915e+03
1.108823619999999892e+03
