2.160338907472426073e-01
2.642593042248561619e-01
2.378586519767277307e-01
2.119413080227702251e-01
2.202611171944954260e-01
2.390473159890796617e-01
2.639708297186558195e-01
2.518886394519779803e-01
2.311435624498669184e-01
2.600390186048825991e-01
