2.768479352211301037e-01
2.538678974660668608e-01
2.877649200217108905e-01
2.827850361436806126e-01
2.612736901088646424e-01
2.765919970584288512e-01
2.872071876945404556e-01
3.164698136966650477e-01
3.272651565794627571e-01
2.732228913338213827e-01
