3.157372984415037775e-01,2.610804839063360916e-01,1.907565315770792802e-01,2.083809801426874664e-01,3.420255856896651236e-01,1.437624672475870113e-01,2.676549876234356473e-01,2.564617495389411861e-01,1.436471436713679939e-01,1.436180445631353164e-01,1.100899728285122947e-01,1.627520748378417093e-01,2.086998741513980127e-01,2.695655668279824946e-01,1.526339960016788178e-01,1.435067363965421006e-01,2.659486174259663160e-01,3.499999999999999778e-01,1.434772371887503839e-01,1.756828735252247142e-01,2.732299581187735971e-01,1.979078356723801280e-01,1.441415482750828536e-01,2.509959982088616481e-01,3.499999999999999778e-01
1.868932693375506826e-01,1.447760493655293468e-01,1.447006738293120653e-01,1.446348530717593839e-01,1.445773842004278720e-01,1.445272137693146552e-01,1.640444386751364059e-01,1.799397273927187957e-01,1.856145815325931370e-01,1.834952795369982903e-01,1.567531428718618169e-01,3.213862781668864743e-01,2.373454695882134535e-01,1.506175952381775263e-01,2.079668301725925428e-01,1.751176343770803889e-01,3.392294193850697859e-01,2.469021642016088203e-01,4.871869208706391952e-02,1.669334795210306588e-01,2.080231215128396371e-01,2.590278880517962179e-01,2.187688194631937089e-01,2.017408929242937576e-01,1.442092452490160159e-01
2.456436263556162070e-01,2.060006125121904841e-01,3.499999999999999778e-01,2.069016354783003164e-01,8.455902770196033202e-02,1.803573208201655342e-01,1.852308949068434130e-01,1.810265629911137486e-01,2.788578565777701801e-01,1.450971674269216916e-01,2.406715342174411409e-01,2.662484260920506829e-01,1.450302245058897599e-01,1.679535439379750139e-01,2.553268413501680323e-01,2.063355462966336429e-01,1.432648118179050689e-01,1.820066074686558233e-01,2.027308045032660822e-01,2.304707726713992599e-01,1.944401047045843933e-01,3.499999999999999778e-01,2.416810873048371722e-01,1.449273798907848576e-01,1.449236198260733799e-01
1.462424831135785697e-01,2.127821184973411883e-01,1.932217609156526850e-01,2.378942209572029176e-01,1.459573094431825258e-01,2.325977694801698581e-01,1.627411585969481544e-01,2.364000000035387794e-01,1.240111126620789816e-01,1.797379781453790626e-01,1.988426480340530489e-01,1.457148940452718255e-01,1.456955369762882313e-01,2.096228932625456842e-01,2.916527214470866491e-01,1.970437966932033769e-01,1.675622368848646015e-01,2.066209790474805574e-01,8.962197533226234913e-02,2.788686481543912743e-01,1.658441226605255059e-01,1.931027541610494946e-01,2.066540667841629819e-01,1.739425411565029833e-01,2.788125575148816537e-01
1.858861881387365855e-01,1.467740261169337979e-01,1.647146038544405888e-01,1.778248229999145336e-01,1.631037899854216322e-01,2.532413206778928449e-01,2.398265122999310162e-01,2.116849828227524988e-01,1.464094441173550143e-01,2.524290369824467861e-01,2.058961660146828576e-01,1.738420222245283808e-01,2.582152688515662042e-01,2.737203238102039471e-01,2.059693532615167744e-01,1.462688228261875834e-01,2.195715837828217110e-01,1.486935836879440531e-01,1.462392782543879832e-01,2.135932377011698913e-01,1.815064910063141079e-01,2.060313718034801900e-01,1.893832919136793080e-01,1.571893029469932923e-01,1.462066435393823971e-01
1.474326912840904225e-01,1.743869011354394205e-01,1.966840843433919073e-01,2.564878371097460974e-01,1.471473750334295616e-01,2.561489708513750019e-01,2.102287827552409283e-01,2.571767413663661461e-01,2.960863223869873995e-01,1.803773237284883590e-01,2.357653166280987422e-01,1.469048340918160944e-01,2.053655687509157168e-01,2.416457906286246793e-01,1.560895819045278188e-01,1.722997912916379715e-01,3.152119386888463382e-01,1.972628286115238883e-01,2.394764031240891322e-01,3.499999999999999778e-01,2.054535738995216798e-01,2.992767573057071306e-01,1.798031733568126178e-01,2.293216630465383377e-01,1.467787686792493274e-01
1.670595004956848539e-01,2.043760010194931587e-01,2.489761894215192228e-01,1.704387342236131087e-01,2.649354268187653627e-01,2.046251903355140733e-01,2.169218253412737996e-01,2.405378222950950162e-01,1.652907682278453860e-01,1.902875388619931218e-01,2.047953353458706882e-01,3.453605388984185565e-01,1.474141283592722562e-01,1.908660674509288224e-01,2.186241846516274734e-01,1.473696156461565820e-01,2.048926437940374878e-01,1.473486000787189720e-01,1.919291432813283738e-01,2.219942176899633024e-01,1.473261055105500317e-01,2.192393143745478001e-01,2.208567469615213552e-01,2.049398627093381720e-01,1.332049834833831659e-01
2.038020298057584556e-01,1.681838093760699149e-01,1.905840516792168815e-01,2.040298837217525696e-01,2.040874438515984934e-01,2.312204992714461671e-01,2.041815590330670060e-01,2.556152013470063267e-01,2.210333743273623641e-01,1.696853173949753879e-01,2.043078671871288998e-01,1.814187995151835819e-01,1.479015896367781302e-01,2.043663502008057353e-01,1.684816038255572135e-01,1.949690251215353554e-01,1.517902547138506586e-01,2.185188453709449030e-01,1.478275068725388719e-01,1.478200537794496228e-01,1.987538698828799077e-01,1.798304308629525838e-01,1.667094751400055586e-01,2.442041221165119902e-01,1.477948521190116660e-01
2.465425732079179477e-01,1.488112636551204293e-01,1.920237936567524839e-01,1.932501037407429179e-01,2.325607695932699892e-01,2.711171561410726794e-01,1.551836060940954276e-01,2.882905397974591111e-01,2.038046134448532332e-01,2.785369760026848995e-01,1.483918074145849086e-01,2.816605924021607921e-01,2.555286229918614094e-01,2.039177192179927323e-01,2.039324698071669495e-01,2.039453389183318865e-01,1.938779864132735842e-01,1.482846746439521191e-01,2.190161320307028037e-01,2.039823598016979878e-01,1.482621731486644112e-01,2.393359530746859143e-01,1.412653446300990989e-01,1.718260164490899022e-01,2.040075649945454206e-01
1.493099766136160023e-01,1.492235206423494498e-01,1.491480099792802383e-01,3.351954413444057090e-01,1.954049663264695313e-01,2.032768021072649534e-01,1.489303582908864110e-01,3.499999999999999778e-01,2.430854058811451335e-01,1.762113640406627324e-01,1.569526762160950994e-01,2.159153434294409646e-01,1.931223072375041205e-01,2.035055143462577432e-01,1.619919547842878504e-01,1.487178983587372771e-01,2.035443658166058434e-01,1.865835300782786588e-01,3.349593701373624333e-01,1.486808731960950203e-01,1.904457710148441674e-01,1.486686966579131575e-01,1.486637478020340630e-01,2.427232697162090558e-01,1.486556650717945072e-01
