2.599248029483077205e-01
2.924677621584504950e-01
5.008573395185587085e-01
8.441462929915474755e-02
2.889058083592234150e-01
3.909559065633242403e-01
2.875018781254749523e-01
3.309873790289283302e-01
2.267167209296326313e-01
3.393751979192336510e-01
