5.559247801999999865e+03
5.789622368999999708e+03
5.788565407000000050e+03
5.122336150000000089e+03
4.996562667999999576e+03
4.980744555000000219e+03
4.940569021000000248e+03
4.947482568000000356e+03
4.938965393999999833e+03
4.859646612999999888e+03
