-0.003942680545151234,1.4135605096817017,-0.39958617091178894,0.11733897030353546,0.004772346466779709,0.09436269104480743,0.0,0.0
-0.007837486453354359,1.415617823600769,-0.3929155170917511,0.09142526984214783,0.008173185400664806,0.06802354753017426,-0.0,-0.0
-0.011690711602568626,1.4170777797698975,-0.387665331363678,0.06486979871988297,0.010489041917026043,0.046321313828229904,-0.0,-0.0
-0.015494823455810547,1.4179388284683228,-0.3814755380153656,0.038259733468294144,0.01154408697038889,0.021102815866470337,-0.0,-0.0
-0.019240189343690872,1.4182090759277344,-0.37409907579421997,0.012013185769319534,0.011109591461718082,-0.008690882474184036,-0.0,-0.0
-0.022945690900087357,1.4178764820098877,-0.36909711360931396,-0.014774654991924763,0.009675308130681515,-0.028688233345746994,-0.0,-0.0
-0.026614855974912643,1.416940689086914,-0.3645556569099426,-0.04157776013016701,0.007343990728259087,-0.046630632132291794,-0.0,-0.0
-0.030246829614043236,1.415409803390503,-0.359938383102417,-0.06802310049533844,0.004109928384423256,-0.06468726694583893,-0.0,-0.0
-0.03388557583093643,1.4132790565490723,-0.36081206798553467,-0.09469223767518997,0.0010852832347154617,-0.06049848347902298,-0.0,-0.0
-0.03753051906824112,1.4105485677719116,-0.3616395890712738,-0.12136125564575195,-0.001729972893372178,-0.05630987137556076,-0.0,-0.0
-0.041181087493896484,1.4072179794311523,-0.3624206781387329,-0.14803019165992737,-0.004335151985287666,-0.05210881307721138,-0.0,-0.0
-0.044836901128292084,1.403287410736084,-0.363154798746109,-0.17469905316829681,-0.006730013061314821,-0.04790148138999939,-0.0,-0.0
-0.04849748685956001,1.398756980895996,-0.3638419806957245,-0.20136786997318268,-0.00891425833106041,-0.04368906468153,-0.0,-0.0
-0.05216236039996147,1.3936264514923096,-0.3644823431968689,-0.22803661227226257,-0.010887712240219116,-0.039472900331020355,-0.0,-0.0
-0.055830955505371094,1.3878958225250244,-0.365075945854187,-0.2547053098678589,-0.012650253251194954,-0.03525406867265701,-0.0,-0.0
-0.05950288847088814,1.3815652132034302,-0.3656230568885803,-0.2813739776611328,-0.014201783575117588,-0.031033411622047424,-0.0,-0.0
-0.06312866508960724,1.3746321201324463,-0.3599779009819031,-0.30816927552223206,-0.01677452027797699,-0.05145919322967529,-0.0,-0.0
-0.06675691902637482,1.3670989274978638,-0.36042919754981995,-0.3348380923271179,-0.019135454669594765,-0.04722321778535843,-0.0,-0.0
-0.07038698345422745,1.3589657545089722,-0.36083561182022095,-0.3615070879459381,-0.021285438910126686,-0.04300365597009659,-0.0,-0.0
-0.07401857525110245,1.3502323627471924,-0.36119794845581055,-0.38817593455314636,-0.02322431094944477,-0.038780733942985535,-0.0,-0.0
-0.07765121757984161,1.340899109840393,-0.361516535282135,-0.41484466195106506,-0.024952132254838943,-0.034560006111860275,-0.0,-0.0
-0.0812845230102539,1.3309656381607056,-0.36179226636886597,-0.44151338934898376,-0.02646910399198532,-0.030342239886522293,-0.0,-0.0
-0.0848836898803711,1.3204342126846313,-0.3577122092247009,-0.4681011438369751,-0.028638532385230064,-0.04339265078306198,-0.0,-0.0
-0.0884825736284256,1.3093026876449585,-0.357902467250824,-0.4947701096534729,-0.030596980825066566,-0.03917235881090164,-0.0,-0.0
-0.09208078682422638,1.2975711822509766,-0.35805338621139526,-0.5214388966560364,-0.03234518691897392,-0.03496767580509186,-0.0,-0.0
-0.09567852318286896,1.2852181196212769,-0.35821080207824707,-0.5490608811378479,-0.03388330340385437,-0.0307623241096735,-0.0,-0.0
-0.09922961890697479,1.2722612619400024,-0.35261932015419006,-0.5759153366088867,-0.036349233239889145,-0.04931861534714699,-0.0,-0.0
-0.10277910530567169,1.258704423904419,-0.3526626229286194,-0.602581799030304,-0.03860568627715111,-0.04512910172343254,-0.0,-0.0
-0.10632648319005966,1.2445476055145264,-0.35267090797424316,-0.6292482018470764,-0.040652912110090256,-0.04094446077942848,-0.0,-0.0
-0.10987158119678497,1.2297908067703247,-0.3526456952095032,-0.6559144854545593,-0.042491160333156586,-0.036765169352293015,-0.0,-0.0
-0.11341400444507599,1.2144336700439453,-0.3525886833667755,-0.6825807094573975,-0.044120725244283676,-0.032591402530670166,-0.0,-0.0
-0.11691522598266602,1.1984803676605225,-0.34770986437797546,-0.7091129422187805,-0.04649832844734192,-0.04755198210477829,-0.0,-0.0
-0.12041310966014862,1.1819267272949219,-0.3475944399833679,-0.7357792258262634,-0.048667825758457184,-0.04338992014527321,-0.0,-0.0
-0.12390746921300888,1.1647733449935913,-0.3474525511264801,-0.7624454498291016,-0.050629548728466034,-0.039234451949596405,-0.0,-0.0
-0.12739810347557068,1.147019624710083,-0.3472861051559448,-0.7891115546226501,-0.052383821457624435,-0.03508557751774788,-0.0,-0.0
-0.13084439933300018,1.1286649703979492,-0.3420356512069702,-0.8158554434776306,-0.05494477599859238,-0.05121900513768196,-0.0,-0.0
-0.1343459188938141,1.1103686094284058,-0.3473873734474182,-0.8132753968238831,-0.05768574774265289,-0.05481937527656555,-0.0,-0.0
-0.13778963685035706,1.0920684337615967,-0.34195268154144287,-0.8134345412254333,-0.06007959693670273,-0.047877199947834015,-0.0,-0.0
-0.14113855361938477,1.0741294622421265,-0.33291390538215637,-0.7973714470863342,-0.0620286799967289,-0.03898158296942711,-0.0,-0.0
-0.1443733274936676,1.056323766708374,-0.32208123803138733,-0.7914233803749084,-0.0634075328707695,-0.027577117085456848,-0.0,-0.0
-0.14762535691261292,1.0384483337402344,-0.3227766156196594,-0.7945671081542969,-0.06579865515232086,-0.04782246798276901,-0.0,-0.0
-0.1507541686296463,1.0208944082260132,-0.311040461063385,-0.7802603244781494,-0.0676269456744194,-0.03656598925590515,-0.0,-0.0
-0.15390510857105255,1.0035505294799805,-0.31315022706985474,-0.770917534828186,-0.06954480707645416,-0.03835703805088997,-0.0,-0.0
-0.15696096420288086,0.9859924912452698,-0.3041927218437195,-0.7804273366928101,-0.07092660665512085,-0.02763586863875389,-0.0,-0.0
-0.16009864211082458,0.9685306549072266,-0.3120124638080597,-0.7761651277542114,-0.0726582407951355,-0.034632761031389236,-0.0,-0.0
-0.16313418745994568,0.9513848423957825,-0.3010188937187195,-0.762165367603302,-0.07517006993293762,-0.050236284732818604,-0.0,-0.0
-0.16616907715797424,0.9340295791625977,-0.3010459244251251,-0.7714678645133972,-0.07759086042642593,-0.04841593652963638,-0.0,-0.0
-0.1691768616437912,0.9166563153266907,-0.2985028922557831,-0.7722662091255188,-0.07984789460897446,-0.04514048248529434,-0.0,-0.0
-0.17217159271240234,0.8991231322288513,-0.2973303198814392,-0.7793664932250977,-0.08197546750307083,-0.04255145415663719,-0.0,-0.0
-0.1750783920288086,0.8814966082572937,-0.2889932692050934,-0.7834921479225159,-0.08364817500114441,-0.0334538109600544,-0.0,-0.0
-0.17796897888183594,0.8644329309463501,-0.2873181402683258,-0.7584883570671082,-0.08536876738071442,-0.034411631524562836,-0.0,-0.0
-0.18092899024486542,0.847765326499939,-0.29385894536972046,-0.7409040927886963,-0.08749514073133469,-0.04252753034234047,-0.0,-0.0
-0.18372973799705505,0.8317164182662964,-0.27852410078048706,-0.7133801579475403,-0.08903992176055908,-0.03089560940861702,-0.0,-0.0
-0.1865682601928711,0.8156101107597351,-0.2821487784385681,-0.7159338593482971,-0.09073098748922348,-0.033821117132902145,-0.0,-0.0
-0.18932923674583435,0.7997629046440125,-0.2746869623661041,-0.7044029831886292,-0.09212854504585266,-0.027951035648584366,-0.0,-0.0
-0.1919766366481781,0.7842351794242859,-0.2625480592250824,-0.6902621984481812,-0.09430589526891708,-0.043546997010707855,-0.0,-0.0
-0.194569393992424,0.7686574459075928,-0.2573482394218445,-0.6924651861190796,-0.09621493518352509,-0.03818080946803093,-0.0,-0.0
-0.1972064971923828,0.7535209059715271,-0.26144668459892273,-0.672883927822113,-0.09846095740795135,-0.044920582324266434,-0.0,-0.0
-0.19979628920555115,0.7382161617279053,-0.2569752335548401,-0.6803457140922546,-0.1004437655210495,-0.039656203240156174,-0.0,-0.0
-0.20216159522533417,0.7234742045402527,-0.23538532853126526,-0.6552750468254089,-0.10157743096351624,-0.02267313376069069,-0.0,-0.0
-0.2044508010149002,0.7092928290367126,-0.2279445230960846,-0.6303548812866211,-0.1025485172867775,-0.01942177675664425,-0.0,-0.0
-0.20666417479515076,0.6951501965522766,-0.22068393230438232,-0.6286023259162903,-0.1031966507434845,-0.012962734326720238,-0.0,-0.0
-0.20877476036548615,0.6814809441566467,-0.21071195602416992,-0.6075449585914612,-0.10353749245405197,-0.006816891022026539,-0.0,-0.0
-0.2108420431613922,0.6682332754135132,-0.20643050968647003,-0.5888057947158813,-0.1038297712802887,-0.005845644511282444,-0.0,-0.0
-0.21287545561790466,0.6554011702537537,-0.20305398106575012,-0.5703333020210266,-0.10411649942398071,-0.005734727252274752,-0.0,-0.0
-0.21483679115772247,0.6428113579750061,-0.19607967138290405,-0.559549868106842,-0.1041671633720398,-0.001013250439427793,-0.0,-0.0
-0.21680359542369843,0.630517840385437,-0.19649174809455872,-0.546394944190979,-0.10435701906681061,-0.0037971176207065582,-0.0,-0.0
-0.21873697638511658,0.6185063719749451,-0.1931905448436737,-0.5338451266288757,-0.10450349748134613,-0.002929411828517914,-0.0,-0.0
-0.22051414847373962,0.6067840456962585,-0.17817778885364532,-0.5209576487541199,-0.1040450856089592,0.009168118238449097,-0.0,-0.0
-0.22234663367271423,0.5949064493179321,-0.18348293006420135,-0.5278756022453308,-0.10381234437227249,0.0046547637321054935,-0.0,-0.0
-0.22417302429676056,0.5828705430030823,-0.1829310804605484,-0.534909188747406,-0.10352253913879395,0.0057961721904575825,-0.0,-0.0
-0.22599954903125763,0.5710000395774841,-0.18184401094913483,-0.5276351571083069,-0.10432814061641693,-0.016111858189105988,-0.0,-0.0
-0.2277410924434662,0.5593426823616028,-0.17364388704299927,-0.5181402564048767,-0.10483669489622116,-0.01017125602811575,-0.0,-0.0
-0.22942066192626953,0.5480120182037354,-0.16759517788887024,-0.5036114454269409,-0.10519365221261978,-0.0071390122175216675,-0.0,-0.0
-0.23093867301940918,0.5367027521133423,-0.15215447545051575,-0.5026074051856995,-0.10484529286623001,0.006967256311327219,-0.0,-0.0
-0.2323632687330246,0.5258480310440063,-0.14306123554706573,-0.48239055275917053,-0.10424615442752838,0.011982575058937073,-0.0,-0.0
-0.23369073867797852,0.5148168206214905,-0.1338263899087906,-0.4901971220970154,-0.10317734628915787,0.021376384422183037,-0.0,-0.0
-0.23503489792346954,0.5041925311088562,-0.13524982333183289,-0.4721356928348541,-0.10234890878200531,0.016568860039114952,-0.0,-0.0
-0.23631525039672852,0.49335217475891113,-0.12920114398002625,-0.481712281703949,-0.1011946052312851,0.023086167871952057,-0.0,-0.0
-0.23762015998363495,0.48276031017303467,-0.13142633438110352,-0.47068971395492554,-0.10026749968528748,0.018541960045695305,-0.0,-0.0
-0.23893776535987854,0.47256648540496826,-0.1314983069896698,-0.4530763626098633,-0.1005266085267067,-0.005182160995900631,-0.0,-0.0
-0.24009943008422852,0.46259501576423645,-0.11651773750782013,-0.4431525766849518,-0.10017955303192139,0.0069409580901265144,-0.0,-0.0
-0.24120087921619415,0.4525153636932373,-0.11076009273529053,-0.4479426443576813,-0.09956753253936768,0.012240386568009853,-0.0,-0.0
-0.24229136109352112,0.44253045320510864,-0.10963872820138931,-0.44373127818107605,-0.09898293763399124,0.011691884137690067,-0.0,-0.0
-0.24348774552345276,0.43235844373703003,-0.11973857879638672,-0.45208197832107544,-0.0988803431391716,0.0020518607925623655,-0.0,-0.0
