-0.0011117706442354631,0.0070025006713185095,0.0,0.0,-0.16435570015705042,-0.9864011373806731,0.0
-0.0011104602731473229,0.007005368774395087,0.000695753100903522,0.0007224267006525501,-0.16229624682521043,-0.9867420778838056,-0.0052651215344807975
-0.0011067742890158631,0.007007481928583333,0.0013247472384336633,0.0006149752128061749,-0.16099746611928076,-0.9869548195855629,-0.003282297654750055
-0.001052565651299295,0.007030336819567934,0.06035609075216207,0.025519721535564387,-0.1597590971613236,-0.9871560316759446,-0.007274104517864447
-0.0003731709919691708,0.007262994447319534,0.22423957429918698,0.08053195893348569,-0.15821537320631351,-0.9874046261189922,-0.005383058701082299
0.0004797591602595481,0.00756206441655494,0.27104891603843356,0.09584590313686579,-0.15580262698562813,-0.9877882067651835,-0.007789848039081601
0.0014837356204797506,0.00789863976215165,0.32305059106581924,0.09998623566215306,-0.15274669910477365,-0.988265372211632,-0.010328282442926903
0.0026662938842885336,0.008360770114105824,0.3773396427140958,0.13905442900804607,-0.14979591037463458,-0.9887169388834371,-0.012472115323450897
0.004016771370672343,0.008837373209354217,0.42942370985483125,0.13940825410901397,-0.14605412975288085,-0.9892765999366044,-0.01211574296064809
0.005501602117523617,0.009362102026006545,0.45513955148201174,0.17252659577408677,-0.14137056071695253,-0.9899567488342984,-0.01374861792911315
0.007150154493817268,0.009930581406774698,0.514601655053793,0.1787816400829692,-0.13683628183220387,-0.9905936765265249,-0.014047769776994441
0.008966548903385703,0.010566049699852155,0.5550032883285743,0.18713046476708078,-0.13151571036211193,-0.9913140864165852,-0.014819086357762662
0.01094516786921026,0.011201908070941865,0.6151742388069527,0.19927920238212415,-0.12569400500682723,-0.9920690586372217,-0.018804474439493592
0.013064806374101496,0.011859256278590519,0.650380790098815,0.19684363763386065,-0.11960827132029254,-0.992821162864577,-0.018613602114773576
0.015304347426921553,0.012538764122440392,0.6815760335151528,0.21675485930048385,-0.11287133452729589,-0.9936096123941369,-0.02014487233111556
0.017676351263957862,0.013229825898393775,0.7202981377852118,0.2125013293028803,-0.10610862093324766,-0.9943545446990444,-0.022298589940200342
0.020176486340637328,0.013925965304442204,0.7661332576061208,0.2099312235105209,-0.09905754280022919,-0.9950817068032054,-0.022513915004124443
