Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
400.0,174.0,0.04462425667910965,0.5952160445334562,0.28362912193624623,0.11792226511333943,10027.079048
400.0,129.0,0.019188054121479937,0.6540901212856484,0.2414211383917429,0.15164035514424834,10407.870358
400.0,124.0,0.01425113709809901,1.0265527726906771,0.2947138447214362,0.22433139761192408,9003.700543
