Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,3.0,0.41762978696975417,0.4808560264108978,0.4510997393435569,0.02594523489934803,103.390176
100.0,4.0,0.44422476448833054,0.6505638798208725,0.5603053914389957,0.0757101056796922,103.988497
100.0,10.0,0.42935330344083417,0.6572163925253639,0.5398022219527057,0.08561939114323332,105.235112
