3.524452824932300388e-05,1.651321782136783156e-05,8.983192336775580600e-06,-5.095863997439664672e-07,-7.341729829080101410e-06,-5.781523477077499251e-06,-2.030925216889301055e-07,8.583188437771838153e-07,7.201262479661352245e-06,8.324199272324861454e-06,8.301381628772475096e-06,1.297467321703660303e-05,1.045855057735245452e-05,-7.640213907150750217e-04,-1.645272303117617518e-03,1.240732531215815726e-05,-3.545488219857118040e-03,-3.744462048806851406e-03,-4.409136921801670717e-03,-5.056176170980641871e-03
3.685865385127939930e-05,2.479488979389987691e-05,1.639940446129806162e-05,4.156748107608798648e-06,9.164795663818559035e-06,4.967039610392909310e-06,1.412798828637207293e-05,1.343874497539143675e-05,1.662668601754013764e-05,1.643200267753552879e-05,1.839953402849037190e-05,1.970519677862991870e-05,-1.533221119542904631e-05,-9.192634891044271228e-04,-2.029558290124189313e-03,-2.726297146638523294e-03,-3.528144318723835937e-03,-4.310122812542505066e-03,-4.964975470410304403e-03,-6.245431768502229808e-03
3.739423041204670284e-05,3.528544689701540449e-05,1.407889213878021906e-05,7.761747084944481401e-06,8.630626282757347667e-06,1.981255530303371870e-05,1.869525442876884824e-05,2.190449503813862719e-05,2.608113827928804085e-05,2.766944696974693585e-05,2.632364889998406454e-05,2.906777409739103035e-05,-4.059148987118899043e-04,-1.550702300753936669e-03,-2.528942184901517010e-03,-3.242632438718917598e-03,-3.952997950585013243e-03,2.932288238766123101e-05,-5.679490821784205501e-03,-6.300571430804868811e-03
3.978785457703359896e-05,2.581348598740262901e-05,1.791763045344563210e-05,1.379843796078805696e-05,1.507182341531354552e-05,2.489675447414629872e-05,2.340223847940858803e-05,2.891365488699726427e-05,2.976908298635283501e-05,3.662276957394627885e-05,3.650176022762519068e-05,3.376900239537850013e-05,-5.577925828407215292e-04,-1.758683243966441268e-03,-1.968154856206383307e-03,-3.480289747291753777e-03,-4.361755258130983748e-03,-5.116468946290586572e-03,-5.755920580269191511e-03,-7.162804931392097174e-03
4.259857424337987197e-05,3.080685303979979750e-05,2.328337075252484567e-05,1.994035359609291902e-05,2.031097115917646079e-05,2.560966182707513639e-05,3.006657820914249157e-05,3.245772393367651887e-05,3.710602607498447725e-05,4.055723810814093611e-05,3.778395375886312024e-05,3.977400724974877733e-05,3.997569970226599878e-05,-1.872435578196496309e-03,-2.848998792940871105e-03,-4.012547452784009927e-03,-5.106378213956652701e-03,-5.540409297806858646e-03,-6.582573283059445224e-03,-7.062925568529720977e-03
4.334309635956046236e-05,3.105465438635324205e-05,2.689050135673554109e-05,2.348091824733167243e-05,2.404443877201956070e-05,3.010057104002594741e-05,3.751138798679942710e-05,3.780087810689725103e-05,3.913644982922459548e-05,4.145562846513684008e-05,4.427922750016577425e-05,5.185738774760029202e-05,-6.980121245842019206e-04,-1.766120366941459352e-03,4.538860380565168384e-05,-4.078533419937024895e-03,-4.818898401836690937e-03,-5.723041738823209101e-03,-6.525288728512657066e-03,-7.466584346162763453e-03
4.795976073979080212e-05,3.676105349326164173e-05,2.732054273912876141e-05,2.619127015635047684e-05,2.906863065743614527e-05,3.494370581447192592e-05,3.679426409042285684e-05,4.100557605857257926e-05,4.308896409521700832e-05,4.578447590197765038e-05,4.583861059648253189e-05,4.706579072100147698e-05,-4.081332072440879699e-04,-1.836574512663502468e-03,-2.355452964855619946e-03,-4.010751572783299856e-03,-5.231750148142477741e-03,-6.144519209325349784e-03,-7.017836710627833874e-03,-8.183733264499060134e-03
4.533880302792780981e-05,3.548714029477650911e-05,3.063972279226945261e-05,2.946945736692629936e-05,3.142547968937314806e-05,3.998900660762139125e-05,4.340053995244286256e-05,4.478225518400602567e-05,5.144478341956304490e-05,4.680660719336149356e-05,5.815972904121835541e-05,5.430229097724836862e-05,-5.590437259951341886e-04,-1.768027803522365105e-03,-2.789227929981930032e-03,-3.845820926450804755e-03,-5.330044761361230066e-03,-6.239880373003936498e-03,-7.374349853854988979e-03,-8.193932407231097059e-03
4.704418077283722965e-05,4.134151904078287032e-05,3.290290123625361218e-05,3.297595853257728749e-05,3.691580019382634248e-05,3.916610181986523997e-05,4.262362990792301076e-05,4.596464101380703937e-05,4.859875452867257195e-05,5.009102252129249422e-05,5.173371410160942929e-05,5.545071176926708034e-05,-1.730236529343676111e-04,-1.465328404825716468e-03,-3.015996460958403347e-03,-4.148615263805721654e-03,5.337089469692468668e-05,-6.274448976380631038e-03,-7.682794459440422941e-03,-8.299085779076786906e-03
4.805754051606658805e-05,4.113793165216872438e-05,3.467539437662647828e-05,3.428837168562015592e-05,3.742803898187929690e-05,4.185716101878789175e-05,4.435770365551761074e-05,4.929574568168781923e-05,5.039121820371583738e-05,5.231881686940109688e-05,5.319415816396055874e-05,5.364847847322273822e-05,5.636518567075921027e-05,5.495285028567220564e-05,-2.603655929240833444e-03,-3.542553376791324204e-03,-5.544473922103887453e-03,-6.422768350259122627e-03,-7.526499207971548699e-03,-8.541020887539385598e-03
5.162596987551282268e-05,4.140458195833751631e-05,3.704015762906465170e-05,3.885884981869036636e-05,3.926405632703744431e-05,6.400948093554514884e-05,4.692929110516885771e-05,4.880677936791588678e-05,5.309740987469169227e-05,5.525603045419824610e-05,5.464839231505980166e-05,5.861221926883875000e-05,5.770683724048986107e-05,-1.169536876915899803e-03,-2.510527731233613835e-03,-3.759113351134324432e-03,-4.602518691090629055e-03,-5.869066277826795464e-03,-7.797333562972519339e-03,-8.952046855135620262e-03
5.122257574086130916e-05,4.187864186333545291e-05,3.876606154551431871e-05,4.289018339032057980e-05,4.109625158921215160e-05,4.793821583026769417e-05,4.894330933813417772e-05,5.191862055919926888e-05,5.362401208464095959e-05,5.534393293871175956e-05,5.654041712921387131e-05,5.731448856105547662e-05,5.848230378324714707e-05,5.858545698989026107e-05,-1.869083065524801412e-03,-3.914649260344127413e-03,-5.058930744908929356e-03,-6.435313795656316671e-03,-7.422121757935218334e-03,-8.849584784170749785e-03
5.260243292237731794e-05,4.380035124595949014e-05,4.046039150307212395e-05,3.999516161745653164e-05,4.304705064328562258e-05,4.755352120600075949e-05,5.031868143823281514e-05,5.306217834433191172e-05,5.779704454755840715e-05,5.862746449902811463e-05,6.238079680143115979e-05,5.943689255849538000e-05,6.200226234620576093e-05,6.110229612976691982e-05,-9.831846043909520105e-04,-2.922451111075585750e-03,-4.440343860988127389e-03,-6.137758830056183612e-03,-7.502086916885919443e-03,-9.010845828659519441e-03
5.289424854981739088e-05,4.482283169160439229e-05,4.109278051955822519e-05,4.228900930092205357e-05,4.510987771610963648e-05,5.139913727958411727e-05,5.104388964471961998e-05,5.668131379943375237e-05,5.681330505868942282e-05,5.883266095396688655e-05,5.896620669820773486e-05,6.076199042093222147e-05,6.039208683239483122e-05,6.099668339287767083e-05,-1.556371600075379114e-03,-2.614178249908283291e-03,-3.757847767261957017e-03,-5.289213944923432109e-03,-7.137343754083813607e-03,-8.718643199906228602e-03
5.521935610264261385e-05,4.696744129317753647e-05,4.352820797259848717e-05,4.317315952895306452e-05,4.557081294898068791e-05,5.132794163531517739e-05,5.281728532546825505e-05,5.509504107048535104e-05,5.698416604416056686e-05,6.032355478424733519e-05,6.107123951160087216e-05,6.395408867332363911e-05,6.707186201260206815e-05,6.157152418706512975e-05,6.299428413358842960e-05,-2.024923345558704568e-03,-2.832177285478687523e-03,-5.265440381414299154e-03,-6.924196392896542207e-03,-8.925456665623721086e-03
5.503318601973727908e-05,4.969361316864429057e-05,4.408687442103431664e-05,4.414045863565529970e-05,4.716568564167022970e-05,5.120282300907774697e-05,5.451525536770418512e-05,5.680187537082659333e-05,6.129681631084071824e-05,6.430340732788142333e-05,6.104593587785700493e-05,6.191012383316429890e-05,6.409546301067159391e-05,6.383665906417590463e-05,6.387250584860559854e-05,-9.921404411735723627e-04,-2.835920920143841784e-03,-4.476077612574402842e-03,-6.121787602149431073e-03,-9.038867299697161961e-03
5.825077270893430637e-05,4.904380165748900566e-05,4.519534190439156163e-05,4.540553416365611383e-05,4.908766151967558500e-05,5.372640749157220341e-05,5.784695006938456174e-05,5.887971409979098070e-05,7.459836546575004945e-05,6.017675359371033039e-05,6.210317149590860453e-05,6.272435712506574390e-05,6.362359950828899713e-05,6.379864052141748232e-05,6.493607253965638648e-05,-5.769859791981968300e-05,-2.293062995418648775e-03,-3.788447691244201110e-03,-5.974759814073804520e-03,-8.991671458300931619e-03
5.609556503527457494e-05,4.873418869510981466e-05,4.571417912924147231e-05,5.103504646764012165e-05,5.166742670770219092e-05,5.364350267089701418e-05,5.734764652298718346e-05,5.809787360855356297e-05,6.189044785076536215e-05,6.336226400649458412e-05,6.378956867258978036e-05,6.462986906774492724e-05,6.726997346140350942e-05,6.429290188803005179e-05,6.985629928069059247e-05,6.498044582192719076e-05,-1.597647008526048573e-03,-3.258999575485588274e-03,-5.729523376343692576e-03,-8.352847851345046593e-03
5.727784808717828469e-05,5.144122396305572664e-05,4.745881430556764258e-05,4.695034003598941297e-05,5.086508040064163794e-05,5.440549352964119123e-05,5.733002925478736245e-05,5.906991090520730125e-05,6.049111904404824713e-05,6.199056043232342716e-05,6.939520893844974836e-05,6.389667299377954635e-05,6.564059797720123157e-05,6.978027990300894601e-05,6.930043779906913670e-05,6.617303296052590156e-05,-7.108088946625734650e-04,-2.909531668883191813e-03,-2.112968420246663648e-03,-7.104530640515638318e-03
5.808104681936931968e-05,5.118711417828603061e-05,4.887527764663168739e-05,4.777699020008796538e-05,5.206123343637347745e-05,5.547798897886924152e-05,5.740130071540949785e-05,5.938900979152172965e-05,6.214512668656357874e-05,6.679407986320828883e-05,6.399540451651475337e-05,6.528621962342828766e-05,6.533320953061583225e-05,6.622477895235068246e-05,6.633508517372987967e-05,6.640658600254312205e-05,-6.405479770197342049e-04,-1.739115053279172152e-03,-3.908077568380186051e-03,-6.973232278672192308e-03
