Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,23.0,0.1495337173231051,0.6807169489399605,0.44560460201562674,0.12131600519450969,9032.163928
100.0,17.0,0.2486347846356713,0.5850509129264685,0.4199667484282926,0.09211016175333785,11166.428476
100.0,15.0,0.2060439828197142,0.6472945877955784,0.46663596811675384,0.12049283475687919,10009.373965
