Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,29.0,0.2270069814750107,0.6400884122834419,0.4528840674819544,0.09675529315880535,4707.376958
100.0,28.0,0.2553603675426145,0.6857963049601301,0.4275014829933475,0.10756130004232124,4672.035338
100.0,41.0,0.1347426628842245,0.6528285919859014,0.39714085205296434,0.12476452908983289,4708.247717
