-1.257344129604462796e+04,-6.083548089984671606e+03,-1.138900642434272959e+04,-1.135476838676166335e+04,-1.202199424582312167e+04,-1.279824695228025121e+04,-1.236687279554379529e+04,-1.279542769234505795e+04,-1.307635488047489525e+04,-1.107024430140079494e+04,-1.320083829687740399e+04,-8.890674642160167423e+03,-1.180074687488261588e+04,-1.226808613820491155e+04,-1.079873181458829640e+04,-1.367925186671607662e+04,-1.060579150685841159e+04,-1.249622133374881014e+04,-1.216081574493727749e+04,-1.259060507224672438e+04,-5.659156758007407916e+03,-1.118213954525948793e+04,-8.604178650255491448e+03,-1.049417942597691945e+04,-1.228939450153356847e+04
-1.028066515309639726e+04,-1.150685295883871913e+04,-7.470000687512359946e+03,-1.327477486383294490e+04,-1.058117090937804824e+04,-1.493340762278608781e+04,-1.366549449557942353e+04,-1.139071994543915389e+04,-1.297627916668459147e+04,-1.138304705284941701e+04,-1.348715975528639137e+04,-1.308794239551282953e+04,-1.236872656181430648e+04,-1.367386386576037330e+04,-1.270893991640424429e+04,-1.282064107751584379e+04,-1.298595384509957694e+04,-1.211239346481629400e+04,-1.179111793495887650e+04,-1.260101025310689329e+04,-1.190382959943554852e+04,-1.290999423205065432e+04,-1.280445951769920066e+04,-1.156523018978339314e+04,-1.228116403194114719e+04
-1.157499642032994780e+04,-1.258204530125040219e+04,-1.226989901936000024e+04,-1.178453005223676519e+04,-1.259049722894689330e+04,-1.225766538581528039e+04,-1.266595299031603099e+04,-1.088643806016532290e+04,-1.258340823513283067e+04,-1.309258118674726575e+04,-1.237738416297631738e+04,-1.277259244129019680e+04,-1.287164567203358820e+04,-1.118748856809352583e+04,-1.270793795292973664e+04,-1.329746016322477044e+04,-1.218557356573658217e+04,-1.189125091053423967e+04,-1.148792499229850910e+04,-1.627167082975606172e+04,-1.260237903737173110e+04,-1.227440316879757302e+04,-9.295536904981516273e+03,-1.198349669797355273e+04,-1.211245024846818342e+04
-1.268675796240395721e+04,-1.298259335184480915e+04,-1.135541234437980711e+04,-9.696010074163694298e+03,-1.276529064531704353e+04,-1.593930449944009706e+04,-1.341990511090885411e+04,-1.218250746261817221e+04,-1.762688385174152427e+04,-1.229146584035713931e+04,-1.371754156803751175e+04,-1.306406859940296818e+04,-7.396165869309418667e+03,-1.280853404492244590e+04,-1.201271802507732355e+04,-1.195848719265920590e+04,-1.123663423679889456e+04,-1.552836286670454501e+04,-1.330097128297932977e+04,-1.259809234573889989e+04,-1.160387325148375567e+04,-1.319911002095821459e+04,-1.178233658451977681e+04,-1.437721649914888440e+04,-1.265023714241735433e+04
-1.116683451185058766e+04,-1.357469571822494618e+04,-1.290181183159025932e+04,-1.267862508460111167e+04,-1.215451422972472756e+04,-1.227537260232515837e+04,-1.159988278783003807e+04,-1.500660304963982344e+04,-1.453548887301139985e+04,-1.553333173422399705e+04,-1.220888056541470542e+04,-1.208028888786565585e+04,-1.237035015161321644e+04,-1.633601189414355031e+04,-1.571621269523812589e+04,-1.611974288820002403e+04,-1.603788760673179968e+04,-1.162219373858775543e+04,-1.398886385628068456e+04,-1.267079573112223807e+04,-1.604154725348067768e+04,-1.320295701490778629e+04,-1.305982009211538207e+04,-1.246947742255232333e+04,-1.285929343041518769e+04
-1.296721989408258924e+04,-1.217006414446350209e+04,-1.238049520016331189e+04,-1.239651709602569099e+04,-1.079755818498299050e+04,-1.179526429071739949e+04,-1.543871843380356040e+04,-1.583917788575610393e+04,-1.360808297626763124e+04,-1.513368109948455640e+04,-1.338767627530420395e+04,-1.271080709360502624e+04,-1.456619072515808875e+04,-1.228877201060170773e+04,-1.041683417687893780e+04,-1.273265078219182396e+04,-1.290651206846340210e+04,-1.379268560287768378e+04,-1.329268927029526640e+04,-1.563802158642112954e+04,-1.349675980097006868e+04,-1.399927839205736018e+04,-1.593393896881642831e+04,-1.356760910655546286e+04,-1.368137729471485545e+04
-1.594051423269266343e+04,-1.653530195749892664e+04,-1.137900962970005276e+04,-1.419560971255481309e+04,-1.449389229360728314e+04,-1.622976277142393883e+04,-1.692816583617674405e+04,-1.454363614962619431e+04,-1.289364563137706682e+04,-1.270530295116365414e+04,-1.419269128199185798e+04,-1.653952926262803885e+04,-1.230001876328388062e+04,-1.632493714250049925e+04,-1.479804040764716228e+04,-1.672599531560389732e+04,-1.299836229139632087e+04,-1.346005523512646687e+04,-1.713348374252453505e+04,-1.378170375522401991e+04,-1.390298411301270608e+04,-1.672579115349250060e+04,-1.622806084215580631e+04,-1.262881503257152508e+04,-1.338850846583553539e+04
-1.753620518008301588e+04,-1.803222595225226542e+04,-1.312178511288959089e+04,-1.098015577414256586e+04,-1.663212959839286123e+04,-1.579942414617028589e+04,-1.664385076993474286e+04,-1.198196436514233392e+04,-1.684980654866671466e+04,-1.653610949854675346e+04,-1.305581301914827418e+04,-1.633978045825684421e+04,-1.209750639475438402e+04,-1.161371144198231923e+04,-1.239108669134341108e+04,-1.673261348605357125e+04,-1.631064744906497981e+04,-1.703189411968815330e+04,-1.204976079000166828e+04,-1.651501981085363514e+04,-1.352002789134684463e+04,-1.339033797769504054e+04,-1.250086203458587443e+04,-1.331098059415077114e+04,-1.269698799175628665e+04
-1.754596356191320592e+04,-1.694397231223874405e+04,-1.763936212184811666e+04,-1.387480284313225457e+04,-1.458733659881256244e+04,-1.801710840645193093e+04,-1.763594638533420584e+04,-1.360687146150450826e+04,-1.722284989900117944e+04,-1.695473516416152779e+04,-1.631006939511197925e+04,-1.378849404452623276e+04,-1.389821362105339904e+04,-1.685377465021935859e+04,-1.603861713542186044e+04,-1.409060415519853450e+04,-1.832332058043004508e+04,-1.673093406700518244e+04,-1.753438876420262750e+04,-1.570678725816155384e+04,-1.328408871081222605e+04,-1.447188092309488093e+04,-1.221511471330089262e+04,-1.597483813776690113e+04,-1.801555207451065507e+04
-1.734179368876421722e+04,-1.680156597855514337e+04,-1.348861157176200868e+04,-1.655499023096668679e+04,-1.674272213938473578e+04,-1.370104414198860104e+04,-1.593582385113018972e+04,-1.309810802713597695e+04,-1.651899174965729617e+04,-1.652977897932039559e+04,-1.593145394929301983e+04,-1.762238672995875459e+04,-1.349084368324387287e+04,-1.268664765909377456e+04,-1.563234449900102663e+04,-1.701941210177856919e+04,-1.802609798672316538e+04,-1.753481730253348724e+04,-1.733203232283646867e+04,-1.722724010701092629e+04,-1.369185826027650182e+04,-1.664444469838115401e+04,-1.513598334864669232e+04,-1.262275022346404330e+04,-1.280483072821891801e+04
