Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
400.0,107.0,0.2860876368595439,0.8898453212823793,0.6082135155749971,0.11583675366908448,2736.425328
400.0,106.0,0.33896739153584554,0.9137122065443496,0.6193906577856931,0.12675469593245636,2760.934522
400.0,104.0,0.27604949192382905,0.8487417706528401,0.598484978904347,0.12611945036978225,2765.139952
