Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,41.0,0.16332501144516157,0.983520721558526,0.6989851971276096,0.17794687360595673,16570.361377
100.0,45.0,0.24487042067790915,0.9592916765576226,0.6674921087110275,0.17855917743799335,16589.60823
100.0,48.0,0.20771138216135268,0.9964025540713891,0.7053113825944056,0.16797522778863475,16679.777778
