Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,24.0,0.1843972440377235,0.6339463715398372,0.39898008289184167,0.14980433874427757,3836.427574
100.0,38.0,0.1257228081284873,0.6541560463031981,0.4180503458648586,0.12373844637223205,3386.481376
100.0,37.0,0.045821646598533015,0.6675939264729903,0.4166124200899743,0.12853781845823378,3443.789433
300.0,99.0,0.045821646598533015,0.6675939264729903,0.4128898452080594,0.13249353135765563,10666.698382999999
