1.344139232393931627e-01
1.109627037095954893e-01
1.296697856340789101e-01
8.659422009499544159e-02
1.273109885055914159e-01
9.241657921900060801e-02
1.269005838296313748e-01
1.421642140914297914e-01
1.325379494479249631e-01
1.473367407135635354e-01
