Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,2.0,0.318599353471513,0.35454096930886775,0.33657016139019036,0.01797080791867736,5104.542335
100.0,22.0,0.4204326893994766,0.7263209776627386,0.5848548874411912,0.09057150345111427,5112.512866
100.0,21.0,0.43162979752778285,0.5532279416232387,0.4974635157389183,0.0350604737510147,4822.610715
300.0,45.0,0.318599353471513,0.7263209776627386,0.533037370600086,0.09064897305017053,15039.665915999998
