Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,17.0,0.07553450510695829,0.5856232728876071,0.26420568826979085,0.14830609783621643,5248.175896
100.0,24.0,0.055540149860530394,0.3136648251734531,0.1388091461997431,0.07214067423272989,5421.534091
100.0,20.0,0.07836458489410887,0.42536759808141833,0.2107996245942117,0.09988744301677809,5456.752172
