Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,25.0,0.30281915318531494,0.6256089859174948,0.46600367990719654,0.0815157529382584,1024.046707
100.0,37.0,0.28465995940010597,0.7008292603321297,0.45152743868866113,0.11274015481014525,972.896068
100.0,7.0,0.3099045434961899,0.4370008408360065,0.37521238885768454,0.04112689141783926,1104.247919
