Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,46.0,0.2560109432829253,0.6456133560070616,0.39091445690053567,0.08098058674686609,487.212728
100.0,12.0,0.28869479237783274,0.7045804994687297,0.4985562642551315,0.13287484444078732,490.724843
100.0,21.0,0.2592276469935576,0.6176784534378056,0.4288465812897621,0.0989149902009293,431.887195
300.0,79.0,0.2560109432829253,0.7045804994687297,0.4173483341211547,0.10268874899509634,1409.8247660000002
