Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,24.0,0.3115279461952855,0.6644056781170532,0.47000159321695145,0.08582187567546587,4727.583233
100.0,8.0,0.2963274321495811,0.5109884041416316,0.4109447143088626,0.07378901197837054,4983.392943
100.0,22.0,0.3249964525732463,0.6738978834348133,0.4518027036762627,0.07676916472665078,4906.418035
300.0,54.0,0.2963274321495811,0.6738978834348133,0.45383806356584305,0.08289498041130237,14617.394210999999
