2.828334169999999972e+02
2.873912889999999720e+02
2.832833150000000160e+02
2.813910420000000272e+02
2.854837059999999838e+02
2.866579629999999952e+02
2.913919050000000084e+02
2.883066469999999981e+02
2.737260509999999840e+02
2.854875930000000039e+02
