1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01,1.791666666666666685e-01
2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01,2.583333333333333037e-01
3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01
4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01,4.166666666666666297e-01
4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01,4.958333333333333481e-01
5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01
6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01,6.541666666666666741e-01
7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01,7.333333333333332815e-01
8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01,8.124999999999998890e-01
