Num of samples,Num of violations,Min distance,Max distance,Mean distance,Std distance,Total time (s)
100.0,100.0,0.3289507957773207,0.5102840807920616,0.4504357988570514,0.04372823174847451,4242.048101
100.0,100.0,0.2993009251379633,0.5420253883717743,0.4460421293432087,0.05164018132440514,4412.006043
100.0,100.0,0.3262208392483261,0.511380895558763,0.43190839640242956,0.05047032391931033,4567.138151
